Date,BTC_weighted_price,BTC_volume,BTC_open,BTC_high,BTC_low,BTC_close,BTC_pcnt_change,ETH_weighted_price,ETH_volume,ETH_open,ETH_high,ETH_low,ETH_close,ETH_pcnt_change,LTC_weighted_price,LTC_volume,LTC_open,LTC_high,LTC_low,LTC_close,LTC_pcnt_change
2016-02-19,419.1844903516667,4683.8084114,421.0433333333333,421.8933333333334,415.0,420.0466666666666,-0.2367135607578008,4.525528333371304,8816.88984316,4.388185197366666,4.8306786666666675,4.16876215,4.377797767933333,1.643954544323574,3.2122400924791465,29.37649415,3.2126574732999997,3.245756200266667,3.15815415,3.2050526774,0.1808071237632348
2016-02-20,432.92030808,8203.23509046,420.22,443.6266666666667,419.84999999999997,435.46,3.6266717433725075,4.356619923910706,11576.93509995,4.7064682022,5.018171765333333,3.938193,4.877156354599999,45.5611570160797,3.4178538818546302,232.90000687,3.2272769934000003,3.593376,3.174930891,3.3443197362,-9.391287347201636
2016-02-21,436.90451610100007,7040.5141302033335,436.0266666666667,447.7966666666667,425.81666666666666,438.25333333333333,0.5106721301449371,4.4863278093121535,6927.48592001,4.350068002933334,4.836204,4.08784,4.372282587866667,-2.946445085531566,3.4597245297393115,182.69716551,3.4333306568000004,3.627153,3.3213700000000004,3.4508637196,-0.018282398733126766
2016-02-22,436.30961817633334,4289.25754596,438.24666666666667,438.8833333333334,431.27,437.74333333333334,-0.1148516056406583,5.247513230191489,17603.2536041,4.645405901733334,5.730486516833334,4.55809263,4.640070578466667,2.1203550043822523,3.428599515360899,99.84888923,3.4411697987333336,3.518830512833334,3.3532277548,3.437217559966667,0.055227265639045
2016-02-23,425.40748166233334,7700.807640943333,437.60999999999996,440.12999999999994,414.5733333333333,419.59666666666664,-4.116298378312498,5.64616975146552,17820.50931755,5.6801821761,6.095796098699999,5.227769733333334,5.446368929299999,12.60374288367695,3.3978997190297213,72.64667739,3.4614950999999996,3.5694234908999993,3.223888069333333,3.319009633333333,9.66494352072301
2016-02-24,420.51558918033334,5794.260756073333,419.7033333333334,424.71000000000004,410.0533333333333,423.24333333333334,0.8434529151543463,5.907651101002939,14647.33040337,5.619802451133333,6.315437700000001,5.289687999999999,5.667202838733333,-7.626427805484304,3.322539926828623,71.10747952,3.364639909366667,3.4349483025,3.188263079466666,3.3930190627666668,1.3527025638691013
2016-02-25,421.93507239599995,4572.379604833334,423.8866666666667,426.24,417.26000000000005,422.85999999999996,-0.2422031046034528,6.04478530506971,32328.42832751,6.218837047800001,6.721804800000001,4.7804560228,6.2037748314,-0.7155269573562507,3.3446286866744046,52.54279279,3.344982941733334,3.4073796096000004,3.2821337792000005,3.3368812892,0.0657490197642011
2016-02-26,423.7532994093333,4464.19989756,422.99333333333334,430.8666666666666,418.71,430.8666666666666,1.861337452126892,5.942860347038289,11190.39421349,6.027684609533334,6.355283333333333,5.5772172,6.139880160666666,7.473756305049214,3.337879314249354,36.61356191,3.3609908184666666,3.441332066666666,3.2750114456999997,3.423550199333333,1.600020465295597
2016-02-27,431.36901960566667,3508.3051830966665,431.1366666666666,434.23,428.9266666666667,431.58,0.1028289560155059,6.293285763929031,11846.57655457,5.904416649999998,6.5785714731,5.842002646333333,5.910488099999999,-0.7933905299040057,3.392782044551509,26.27194212,3.403203146533333,3.4425754399999997,3.3554933133333336,3.4067026248000003,0.053465562601963196
2016-02-28,429.18160745533334,3311.568534343334,431.57666666666665,434.91,422.31666666666666,432.1333333333334,0.12898442146240424,6.472204562172962,14702.55857985,6.3855695181000005,6.791615447400001,6.170891133333333,6.393805908000001,-0.08150533388447005,3.377663542489548,99.27340531,3.4089334589000004,3.4579085226000004,3.29407,3.4133304520000007,-0.038634176010951045
2016-02-29,435.644200145,6438.784333643333,431.4866666666667,440.74333333333334,429.19,435.68666666666667,0.9733788606832167,6.3336306295760885,9120.77466587,6.424814892333334,6.6992942592333335,5.922822000000001,6.487352682333333,3.1014196822693654,3.420177268708373,112.08798597,3.3876104497333337,3.5082023400666666,3.34510686,3.4205847337333335,0.5760582815379395
2016-03-01,432.75530249733333,5715.639759016667,436.2366666666667,437.35999999999996,427.25666666666666,432.82333333333327,-0.7824498934065023,7.199918742216109,30988.50864111,6.294969260233334,8.085496188,6.1396783,6.245714279966666,14.141476934625157,3.414067167143812,149.29829815,3.4046875876000002,3.4671101695999993,3.3287951431000002,3.3780476131999997,0.7497635393451804
2016-03-02,428.755954965,5184.64058896,433.04999999999995,434.67333333333335,419.9066666666667,421.65333333333336,-2.6317207404841456,8.128141016248987,44434.01802983,7.627534836,8.954270666666668,7.134957501466667,7.426799419733334,31.286801927692657,3.346444516061375,512.44213654,3.4121741699999997,3.455018376933334,3.2550660912000002,3.322375274666667,1.7801218563124517
2016-03-03,418.9239259893333,7417.123175466667,421.25333333333333,423.4533333333333,413.42333333333335,419.54333333333335,-0.40593150598214367,9.280157810368328,58258.07543586,8.3911389232,10.116295898799999,8.107231566666668,8.3570766466,4.1699480512229705,3.2458686601972135,257.57735984,3.3403662194666666,3.4723173333333337,3.0510642000000003,3.326806620566667,-0.36737238553370344
2016-03-04,416.4131950543333,6595.029360326666,419.50333333333333,422.8999999999999,406.3033333333333,407.5833333333333,-2.841455371828595,9.316437397742302,49260.87057067,9.254268703533333,10.995399999999998,8.044806,8.991312788333333,33.525406824928965,3.2621934624514988,141.58135502,3.2847404652333334,3.3409099999999996,3.1407247666666667,3.191406030833333,1.7291088806115027
2016-03-05,397.089440998,10421.1215804375,406.995,408.38225,384.37275,396.40524999999997,-2.601936141721652,11.0982527864531,88235.54974543,10.32437647335,12.65984975,9.081290528415,10.0557427904825,20.178440550420053,3.1150872467411097,312.55489171,3.2062618405500003,3.241909821045,2.968287812055,3.1228369549224997,0.21186926985180823
2016-03-06,401.5101995625,4363.57763637,396.29999999999995,410.03175,388.9675,403.19475000000006,1.7397804693414338,10.729677515968556,55725.98670943,10.898249999999999,12.3009525,8.755658425,11.087855625000001,-3.1054082673773324,3.1580503689448745,159.98293488,3.1379033999999995,3.278458060935,3.0281236565249996,3.1924960305000005,1.9548594472639758
2016-03-07,408.36196312575,5176.129347215,403.38225,415.48749999999995,399.16875,412.16,2.176037740877301,10.053847030438178,49814.10496059,11.2946102220825,12.004223301249997,8.8703279625,11.540385203200001,47.71735463105168,3.20315040256207,115.52946342,3.1665506625000006,3.2817113992499993,3.1019443479374997,3.2354560000000006,-0.8353179361255828
2016-03-08,411.392369918,3974.5232741275004,412.31825000000003,414.97175000000004,408.03499999999997,411.7925,-0.12751072745385786,9.52242102194166,30938.71698459,9.468509278460001,10.270550812500002,8.659318769999999,9.456435913400002,0.35469684451479405,3.2314376986215,159.3920981,3.2293713671975004,3.2824265425000005,3.18013094195,3.2252535722750006,-0.003598952591093278
2016-03-09,410.9735625475,3262.9690111775,411.6625,413.89874999999995,408.3,412.4325,0.1870464275954166,10.92552256380839,37646.10246629,9.723941661875001,12.16862325,9.513394083,9.742129947375,-3.2831707763113815,3.2300384953708257,325.74364389,3.2315588582500006,3.31119,3.1622834999999996,3.2376033736500003,-0.118336461407834
2016-03-10,414.153103223,5120.6917138275,412.0375,419.93049999999994,409.8575,416.01,0.964111276279457,11.538127369958394,36655.07639588,11.813481838375,12.513874309034998,10.656295000000002,11.927376948900001,5.221380850525895,3.254767115264074,207.18769424,3.2453392020000007,3.3502055289999992,3.196146657925,3.2766278832,0.32337684384871246
2016-03-11,419.256077246,4158.6768814325,416.0875,422.0175,415.215,419.63975000000005,0.8537266800853359,11.031138884756501,31601.32790092,11.316714538,11.668783875,10.18732909005,11.413328349320002,2.914645529993011,3.3587317083508377,351.63451251,3.2662827141249995,3.447878754825,3.2379379172999996,3.2941678411025,-2.2079467064998712
2016-03-12,412.71119903975,4510.05436491,419.375,420.80224999999996,406.705,409.76874999999995,-2.2906110283159573,12.877604679589838,72802.3769418,11.075689556250001,14.110761849249998,10.6645778395,10.821988589812499,44.83851207785264,3.255701183409001,380.84207904,3.3574030187500004,3.4083719843249995,3.1153603000000003,3.2804979749375,-1.5883252332032773
2016-03-13,411.91258563475,2990.2539565125,410.01025000000004,415.75624999999997,409.2975,411.495,0.3621250932141239,14.397489984922577,67140.12217641,13.4639165895,15.4661325,13.386283479225,13.51267281,-2.111220569049324,3.2520457444604944,301.4524552,3.2396877901700005,3.3551487799375,3.0983820750000004,3.2514195126000005,-0.22110072710022693
2016-03-14,413.22580433599995,4125.364474034999,411.91525,415.79900000000004,410.3175,414.81275,0.7034213955419177,13.13198548115461,87991.41421297,14.380373292749999,15.296742093210002,11.03958413115,14.481527915249998,11.51500824502119,3.2745252412997647,220.29649399,3.2747303566525003,3.4127160303900004,3.163547925,3.2977655106275003,0.4452924555829247
2016-03-15,415.2346230205,3815.2621130549996,414.73749999999995,417.05225,412.37325,415.50250000000005,0.184454022122451,12.56662325997634,35433.81935434,12.520808998499998,13.252252296,11.628925650000001,12.543904134300002,-0.5915539251319197,3.305894603523941,214.34260979,3.27642625,3.33646804627,3.2262722248274995,3.2824697500000006,-0.0709393818136892
2016-03-16,415.29236017924995,3605.69564234,415.58,417.1,413.31275,416.6365,0.2542230136195265,13.168588507395873,31479.26979096,12.9619402,13.84767829,12.2753928081275,12.994892435,1.1500396743003407,3.282043063725807,161.70831459,3.2909697084,3.335982484,3.22838589025,3.2993361107700006,0.06107788352529901
2016-03-17,418.690975556,3379.8937963375,416.7215,420.4525,416.0825,418.803,0.4994942665545227,11.320713138924573,57122.56536636,12.45996451557,12.7510797856,10.19402125,12.52220132394,6.622045238846585,3.287481988780357,216.91550893,3.29209985,3.3381279649249995,3.236193986025,3.3085437000000004,0.30425743163104013
2016-03-18,411.49244875,5793.9351258225,419.07124999999996,419.384,403.08774999999997,408.60025,-2.498620461317723,9.753148756103137,69282.31476023,11.063481,11.448663163840001,8.2270209775,10.7870466,7.089956565702425,3.1932801604876997,235.24598964,3.2906019342625,3.3202840972,3.0513742675,3.2083822810325002,-3.079900552136632
2016-03-19,408.09274090875,2771.3630289075,408.418,410.50325,404.96175000000005,409.59749999999997,0.288797261629008,10.560399498229133,35447.12960947,11.09711322546,11.284446990224998,9.638089650000001,11.129161384575,1.718447874158775,3.1673709992891723,110.81330637,3.14491662032,3.2232879391299996,3.109093835625,3.1539990534,-0.2844583435017551
2016-03-20,411.23258668575,2420.1553446750004,409.585,413.5895,408.71750000000003,411.85224999999997,0.5535481035682435,10.122601154068143,22830.2037277,10.503807324999999,11.0014807,9.4005025,10.561950951249997,1.622217865330726,3.169509364666548,172.89764107,3.16689074075,3.2366687090999995,3.1103401750000006,3.1844210043875,0.08209475792832946
2016-03-21,410.08914335425004,3286.9945706275,411.46225000000004,412.57725000000005,407.159,411.83450000000005,0.09047002489292959,11.19651624890948,42463.94282197,10.251507895545002,12.032815496250002,9.977545299520001,10.260782437290002,-1.1896302105504613,3.169488769373461,85.14475808,3.1766984157475004,3.2214114195450008,3.13105271,3.1795723755950003,-0.036180960505512796
2016-03-22,415.42504831350004,3766.1679535525,411.62750000000005,417.4875,410.89975,416.8175,1.2608487042289305,11.510858956450898,25967.07387348,11.808765603725002,12.059786067750002,10.92993335,11.957656271825,7.882592608338491,3.2155103472105013,123.24128902,3.1819670167750007,3.257976427875,3.1433913054950002,3.222086806675,-0.012884109123533924
2016-03-23,416.35893907925004,3799.405780585,417.07,418.5725,413.82,417.01750000000004,-0.01258781499507331,11.972838470109869,26271.96151727,11.261307069999999,12.4734605,11.0897304408,11.2598895175,0.11635404267571386,3.2228680038368425,87.3596715,3.2243723407,3.266443518325,3.1840221204,3.2239664626750004,0.0033549449060424463
2016-03-24,415.91534645775,2845.5026582,416.894,417.65250000000003,412.4225,414.415,-0.5946355668347314,11.419217863665795,36737.03304242,12.403013394,12.512864723475001,10.63412444815,12.329260665,-6.075667370541211,3.2211686977855885,54.10019883,3.2324501631,3.259264049925,3.17858144975,3.21322886475,-0.30517810453881583
2016-03-25,415.4867784355,2688.7493456024995,414.41999999999996,417.51225,412.39500000000004,415.72025,0.31375174943295747,10.764801238939743,17782.89767346,11.188925579999998,11.47281911775,10.342866600000002,11.22403102975,1.5192933812631972,3.210212890036263,52.49585314,3.196856601,3.248245305,3.1589869395,3.2068867945125,-0.051569511344337154
2016-03-26,416.35025273975,1771.525880815,415.82275000000004,417.53749999999997,414.685,417.03075,0.290508395704653,10.924926544327855,11918.5442377,10.707851635250002,11.257646074999998,10.49568149685,10.73895884325,-0.6183143992801683,3.2277928058876584,78.05915662,3.2232417301700003,3.256788324625,3.19082276045,3.23260551801,0.12012378932079525
2016-03-27,422.95682119775006,3325.2946640474993,417.11575,427.70475,416.0625,424.95175,1.8786152285067186,10.467335411001919,22513.11850902,10.974732498249999,11.419716825,9.781675141875,11.180905494249998,14.480973641020539,3.312145259822097,431.79688577,3.228968101585,3.429225482265,3.2118319143750003,3.2896279880650003,-0.30213295544005936
2016-03-28,423.09929362275,3180.9242857500003,424.868,425.28999999999996,420.62350000000004,422.81499999999994,-0.48320890252973964,11.28097799806117,28662.73194112,10.379083377279999,11.967362897,10.246695515155,10.328930722399999,5.516049438008923,3.2618374632622924,119.93691499,3.2942777681999997,3.3104743716,3.1841198950000003,3.2783595247499995,-0.3866500429103329
2016-03-29,416.40062191600003,4691.0548270625,422.82750000000004,425.32975000000005,407.02250000000004,416.0925,-1.5928481472941256,11.637064900562068,23137.37842699,11.6603139675,12.249496800000003,10.814575614325001,11.474582872499997,1.7932462738889188,3.2165282440523337,165.19980123,3.2420552259000006,3.30268550875,3.0974412250000003,3.1904142093,1.6968194433196209
2016-03-30,412.692571757,3652.4847382824996,415.5825,416.00500000000005,408.70324999999997,413.073,-0.6038512208767219,11.867486639661513,25679.85278869,11.5910115075,12.243027150000001,11.243843284815,11.521019042999999,1.8774641933046137,3.1990153584544085,136.60658363,3.2130844104,3.248999050000001,3.1335891232375,3.19368216096,0.33460127331783857
2016-03-31,415.4892888935,3420.3655306575,413.2405,418.037,412.53549999999996,415.6425,0.581259581284987,11.637273296902483,17580.50579854,11.8967807545,12.123073,11.0559514,11.965931932499998,2.989005521878768,3.253567819645441,364.34450181,3.2127795913,3.3275745199999998,3.1352697999999997,3.2314541804999997,-0.6523132284592739
2016-04-01,416.39530034175004,2975.8269490475004,415.78999999999996,417.68975,414.3625,417.23499999999996,0.3475312056567001,11.668558058463791,13945.05489186,11.3847418321,11.904157875000001,11.268169681375001,11.42430736265,-0.6417147493923577,3.256244560296513,175.67662402,3.2692736119999997,3.341518,3.188962805375,3.2806353579999996,0.3002100118392226
2016-04-02,419.50978824075,2094.4917137374996,417.28999999999996,421.0575,417.04,419.84250000000003,0.6116849193606524,11.495373656589972,7316.89333869,11.6407593961,11.76603078,11.260497039999999,11.711964165825002,0.6943132777530648,3.2628506456852584,57.3393197,3.2529675034,3.287705382075,3.2196155264,3.2728654150500005,0.35872314467906596
2016-04-03,418.65877555125,2188.1867879625,419.83525000000003,420.3825,416.90975000000003,419.69425,-0.033584602531592934,11.543121602103133,5282.82114552,11.580290510635,11.71867505415,11.3816403440975,11.576401316095,0.008145328917788958,3.2422275286770565,76.96253129,3.2568047782350007,3.2834227392,3.210205075,3.255710993295,0.0054720858178890055
2016-04-04,418.71852564375,3135.4035868125,419.4575,420.5025,416.62799999999993,419.59000000000003,0.031588420757776424,11.226027908660221,9328.36462952,11.597999875,11.63109915,10.925231877719998,11.6016635,0.14293781290234941,3.211047693530508,110.47976771,3.25014966045,3.2673044250000003,3.1211436643199995,3.2511763314000004,0.0038653925715906997
2016-04-05,421.67407155924997,3427.3223679125,419.23749999999995,423.5625,418.22999999999996,422.66999999999996,0.8187483228480289,10.599469334119107,23241.57158103,11.090089587499998,11.29872452625,9.970184969999998,11.180889509999998,5.810792752844505,3.246544578267546,95.04791397,3.2341028843749995,3.2885223075,3.1827303,3.2605820474999994,-0.0616177562835937
2016-04-06,422.27141603699994,3184.7010931725004,422.74,423.60275,420.845,421.9625,-0.1839191938307309,10.606959690578515,16832.38224478,10.441682227400001,10.971823784327501,10.148929682,10.422477969625,0.38634694228438066,3.236347250505813,68.82279279,3.2442800834,3.2744492575000006,3.21042029095,3.238313229625,0.12813003455952446
2016-04-07,421.5861928285,3598.6211225875,421.7575,423.005,419.3125,421.4,-0.0847643491817018,10.26430844645235,16569.399259,10.640941725000001,10.86970145195,9.8072665175,10.631922000000001,-0.49986950934015245,3.2513190935746032,35.5982202,3.259126863675,3.2740587000000003,3.210554211875,3.2563642859999997,-0.025525167160315783
2016-04-08,422.006178661,3965.6060446399997,421.4825,424.765,416.7425,418.91274999999996,-0.6096931663829592,9.833820078556887,19855.91419929,10.0418205625,10.449219,9.38170716,9.980596268749999,-1.6965146346721587,3.2351500063566654,80.17202495,3.247223409925,3.30042405,3.164454992675,3.2274253106974995,-0.2927011932806699
2016-04-09,417.30858698000003,2655.497463373333,418.86033333333336,419.75,414.17,418.593,-0.0638239795126634,9.441147740976822,24026.94806952,9.707088225,10.158646785,8.7945851808,9.700892775,-0.3948868712647313,3.205247102532505,74.64663601,3.2132409725300004,3.2446675000000003,3.1555653717,3.21119015427,0.04839228252570816
2016-04-10,420.73040621366664,2141.1497792833334,418.715,422.8996666666667,417.8733333333333,421.41333333333336,0.644431972423577,8.367427416520533,57606.75367949,9.13539406835,9.346082633333335,7.354570666666666,9.194265468533334,1.877700232197238,3.221204550661199,162.28943265,3.2366585757,3.2732434200000005,3.1716168126666657,3.2575166384000003,0.5530157814869173
2016-04-11,421.70385351666664,3279.047583713333,421.4466666666667,423.76666666666665,419.45866666666666,423.3866666666667,0.4603192179318848,8.48649907636399,18882.35226646,8.934349033866669,8.994553441666667,7.906795866666667,8.975475559466668,1.772619872826631,3.247389562544584,72.57203767,3.2451056176,3.2716566486666667,3.20887138376,3.2600434624,-0.00047825373291858893
2016-04-12,425.8210517713333,4745.261328193334,423.24666666666667,428.93266666666665,422.37999999999994,426.68333333333334,0.8119772551861013,7.733021013640874,31408.39668986,8.639924667666667,8.772633842506666,7.076976899999998,8.710078890833334,13.54878134692519,3.268551294870542,138.69684573,3.2590035658,3.3266087429666666,3.2100879999999994,3.2854659335000003,0.35161488118498224
2016-04-13,425.0388088793334,3662.43437656,426.6033333333333,427.7166666666667,422.61999999999995,424.34933333333333,-0.5283596783897522,7.9398567118967005,42291.13536547,7.4631352263999995,8.806686166666667,6.973229999999999,7.42370302912,4.401873745528575,3.2410569301237584,128.0414658,3.2706867020333332,3.314804166666667,3.1781023999999998,3.2534057122933335,-0.32457370794519763
2016-04-14,424.47577825350004,2546.64129068,424.47,426.03299999999996,422.81624999999997,425.08475,0.14482766744409692,8.44053530501733,18553.32575313,8.1006958422,8.87767139367,7.9495881807,8.112427891034999,-0.47856101359994657,3.2428676031232637,29.0112302,3.2452004910000003,3.26767311,3.204947175,3.2499004391749997,0.04604569151274664
2016-04-15,428.0228759345,3720.102043305,425.35749999999996,430.30999999999995,424.25174999999996,429.59250000000003,0.9956330851107765,8.327193611763215,17615.73265462,8.3998578242,8.714461692899999,7.9377502425,8.483489587800001,2.904180191934471,3.261829650405285,80.98963507,3.2416792825249994,3.3073626599999995,3.207368685105,3.273954513975,-0.2586510098188306
2016-04-16,430.505069323,2275.8149539225,429.3695,433.07625,416.74299999999994,430.50225,0.2638170619943865,8.367322357665987,12362.18667586,8.238763434475,8.749015064025,7.793094099999999,8.260498698112501,-1.071031317431709,3.271098058135564,37.96469174,3.280765118855,3.3216948375000004,3.1535942993199995,3.2894203370025,0.15957650581007102
2016-04-17,428.56181713674994,1894.4482095499998,430.83000000000004,431.77150000000006,414.162,428.0825,-0.6377225355708884,9.284041785087698,32721.31192592,8.6165956917,9.831437055000002,8.20097500194,8.561645719174999,5.311645786909723,3.2606911575941053,66.18324381,3.2806325844000006,3.3116874050000007,3.1353057388799996,3.2597112511,0.040927023427061865
2016-04-18,428.34390572275004,3480.5360270125,427.9075,430.672,426.7875,428.73750000000007,0.1939671541162613,9.01700759122281,31343.82212998,9.337887325575002,9.5824089328,8.437588875000001,9.355999759875003,0.6995785804470945,3.2696689686753535,58.83938394,3.2604711497750003,3.3161744000000004,3.23381156625,3.2667953928750006,0.10125699588892217
2016-04-19,430.82072522324995,3633.9237997475,428.71750000000003,437.302,427.4875,436.26175,1.7597252269851305,8.999078089022793,17219.61570087,9.029888066800002,9.512193104000001,8.432772320500002,9.18878928508,9.482317488601044,3.2660174522594403,38.5147561,3.249678650000001,3.333115844,3.234370425,3.3068640650000005,-0.9111046099726581
2016-04-20,438.99819844,5863.6574588025,436.11225,443.8225,434.55250000000007,441.72374999999994,1.2867100155980302,8.570495978414355,20654.32010296,8.7159693447225,9.005158525,8.082676500000002,8.828118595237498,5.474457776848756,3.286151744296511,131.68970918,3.3116358148650002,3.373543642975,3.2240536356250007,3.3542469645749997,2.1654625925012114
2016-04-21,445.5575568095,5862.336863004999,441.81125000000003,452.56725,440.525,451.067,2.0949557078956174,8.362558394368303,16860.73279289,8.469521662500002,8.97893424,7.753680524999999,8.646954390000001,12.144047438830178,3.3163205399376534,71.67672917,3.299384561425,3.39885245826,3.2510745,3.36850520662,0.7370101970617764
2016-04-22,447.4360085915,4695.310166552499,450.8315,451.4725,443.4325,447.92475,-0.6447530840236293,7.971663108588913,15458.11838199,8.16890448066,8.456079925000001,7.613740459325,8.11623521709,-2.2271784409098894,3.3458325106854327,47.30204294,3.3550970396300004,3.4176964869750006,3.2832629165,3.3334649479950005,0.6150034607759052
2016-04-23,448.634841874,2600.245100505,447.43825,452.18525,445.07899999999995,452.08025000000004,1.0374615938624052,8.200735351415828,18063.10494396,7.826012673657499,8.6952193933825,7.655358799999999,7.9072045494775,-5.121882524351341,3.329530019922635,72.95109649,3.36001069208,3.39661663649,3.2665861078599994,3.39486951256,1.5435700009907949
2016-04-24,455.91352676425,4412.214719,452.07775000000004,463.005,448.7125,460.245,1.8066029571240716,8.202212604228128,11759.50393682,8.3188951542925,8.69558115375,7.762748685625,8.46918456015,10.159184945883133,3.6136891506504045,1474.71298265,3.3435851221100004,3.7873438596,3.3007291499999996,3.4039904298000003,-13.525088164666261
2016-04-25,462.53644064275,7263.904156447499,460.25,470.2375,454.435,463.353,0.674198804997286,7.642170458596116,22309.90604031,8.0183696425,8.334023914875,7.0717129742500004,8.07242939481,4.7505435551873365,3.82753529996282,3080.10224443,3.67356822,4.138071190500001,3.5264746765500004,3.69833537304,-2.4290698974250144
2016-04-26,466.782396318,6290.655034965,463.9345,470.31,462.65374999999995,468.36,0.9539062087428289,7.347789742104312,20568.96137993,7.550529348155,7.712331504000001,7.000460156624999,7.6225543164000005,2.6380108268038818,4.003125830823168,2745.45396302,3.832539707775,4.2327900000000005,3.8009874015749996,3.8690985419999997,-4.813937022397018
2016-04-27,457.01641563950005,6910.1814533825,467.9675,469.2795,443.0325,444.93499999999995,-4.921816151762682,7.69453403109366,26627.86998933,7.41121065685,8.278090380000002,6.941823078600001,7.046444493699999,44.91138704624985,4.002636601289713,4013.65820949,4.071321929674999,4.300477338,3.624005850000001,3.8709389493499993,-0.5663763507478682
2016-04-28,444.828185384,6579.938487862501,445.56999999999994,450.96875,435.26425,449.9275,0.977960814237959,7.456205595124755,14777.70048885,7.765246921899998,8.1129278125,6.8866073262975,7.841187993925,8.71103939122777,3.7980675987004995,1266.03096594,3.8650568636999996,3.9753436475000004,3.6175682345999998,3.902855605275,2.6326267671861845
2016-04-29,452.0407346095,3550.716257745,450.27250000000004,457.5175,446.685,457.295,1.5596111243746795,7.531143291629345,10554.67424817,7.20436,7.915052749999999,7.102068157500001,7.31672,-3.5853074563281098,3.759292800010947,697.33252258,3.80346081295,3.9117883505249997,3.5064772500000005,3.8627800109,0.5032706550503869
2016-04-30,453.44734665499993,3105.4492066525,457.365,457.7025,447.78999999999996,450.2914999999999,-1.54657658544053,8.676751254031156,47651.06265622,7.490024201550001,9.552251175,7.3330135179,7.374185241004999,25.699078838506793,3.741375919356538,841.30341795,3.8373563811000007,3.8572420485,3.6290244969999996,3.77800872581,-4.547811478755619
2016-05-01,452.219047497,1726.4811603150001,450.3285,454.67975,448.34775,453.61300000000006,0.729356458674065,8.734950066690178,20069.21989163,8.84445174,9.1345161775,8.363909342340001,8.908959320000001,-0.20862730274607216,3.703004714810134,270.85103977,3.6701322421500002,3.7604288723750003,3.6091993875,3.6969005887000006,-0.30948924764773
2016-05-02,445.669710163,5542.6332732625,453.885,454.64,439.84749999999997,444.95125,-1.968284917985828,9.759150525630528,52421.1773041,8.939850586650001,10.650696702400001,8.60194800935,8.7638888558625,27.518857498824893,3.68549686507264,562.90081643,3.71488078755,3.8189760000000006,3.5891116152499993,3.6417613492875,1.9422830413019663
2016-05-03,448.1064350445,4795.0916241475,444.9105,452.48749999999995,442.3375,451.39250000000004,1.4569222349214117,9.620948224885476,25170.98037249,10.187253640755001,10.361108548625,9.001568125,10.335674004175,15.847262678723697,3.7363159364653917,253.49520047,3.6777191751,3.8008995248749993,3.6399466303750003,3.7313006835,-1.2741537617571541
2016-05-04,448.1965999135,3231.586770635,451.5375,451.96875,445.5725,447.62524999999994,-0.8664285912023,9.657471416976149,18442.84279909,9.325414341750001,10.169296875,9.134231794275,9.244616285644998,1.8372392430129547,3.77909960918465,229.09609765,3.7656376196250005,3.9265372715625,3.7071632000000005,3.7330110586475,0.41780882303680694
2016-05-05,448.31620285875,2857.58198881,447.7745,450.21,446.45349999999996,448.93,0.2580539981620253,9.735630178118587,21366.91752446,9.446300107195,10.174746,9.243529522725,9.4706766623,-1.0043118575563108,3.7311743625603473,137.73038052,3.7613058000000006,3.8019559185,3.682736882545,3.7710120000000007,0.4024464391038074
2016-05-06,454.17670006125,5254.0169063124995,448.9325,463.50975,447.61024999999995,461.00775,2.6897696201544736,9.459192633379661,26869.06302029,9.853857376725001,10.351776461235,8.560277465099999,10.118903438857501,21.269504959803324,3.775902456600216,187.63203073,3.73202076575,3.9328802287499998,3.67120974845,3.8324035265250003,-2.2444025137605434
2016-05-07,459.86006783225,1794.16583386,460.42,462.088,457.855,459.5625,-0.1862429955258277,9.342756265315264,12416.73149893,9.3658544316,9.594069753840001,9.120929454999999,9.348411183749999,0.1442646947555242,3.973126605661144,502.35612624,3.8404276788000002,4.06643447144,3.8059288446000004,3.83327515125,0.8471141684049389
2016-05-08,458.91795047924995,1614.4916142125,459.62250000000006,461.632,456.3495,459.84250000000003,0.04786536777463471,9.300454130310003,16803.84610948,9.42261975555,9.7750576,8.853111847574999,9.42712992715,-0.0369135936233278,3.9346799021780026,277.65594582,3.9895233000000005,4.033758881280001,3.879030075435,3.9914329000000004,0.04420012962685654
2016-05-09,461.12347105375,4158.5587263,459.36,464.82000000000005,456.78999999999996,461.945,0.5627394636015282,9.44259593245193,15324.76609279,9.4902581664,9.85371918,9.0056102821,9.5436635943,1.4471240007936057,4.022403094175414,593.71141191,3.9507578352,4.146194400000001,3.8528180945,3.97299030865,-1.8931483306359511
2016-05-10,455.5949298785,4390.66811332,462.10274999999996,463.4175,448.0625,451.91999999999996,-2.203568362231127,9.374890770842365,10743.66146182,9.3105247644675,9.727133325,8.9433275,9.1053609864,7.821280435815833,3.966924281792984,926.85721694,4.09746508425,4.191597384975,3.7861281250000003,4.00717464,-9.730783511972131
2016-05-11,453.78101687875005,4049.670820775,451.81225,456.67749999999995,450.815,452.995,0.26177909076170436,9.774570162253003,16821.04530038,9.437897054005001,10.107793811074998,9.357950147750001,9.462603495100002,-1.4477274570042906,3.8736744237244376,275.91228039,3.836789627,3.9550463551999995,3.798116375,3.84683354,-0.2709975215959546
